from_x,from_y,to_x,to_y,param1,param2,param3
20,14,-29,-18,8,0,4
13,17,-22,-19,8,0,4
7,19,-14,-20,8,0,4
1,20,-4,-20,16,0,4
-5,20,3,-21,16,0,4
-11,19,13,-22,16,0,4
-17,17,22,-21,16,8,4
-22,14,30,-20,16,0,4
-26,11,37,-19,16,0,4
-29,8,45,-20,16,0,4
-31,5,51,-20,16,0,4
-32,2,56,-20,16,0,4
-32,-1,60,-20,16,0,4
-31,-4,63,-20,16,0,4
-29,-7,65,-20,16,0,4
-26,-10,64,-20,16,0,4
-22,-13,61,-20,16,0,4
-17,-16,56,-20,16,0,4
-11,-19,49,-20,16,0,4
-5,-21,42,-22,16,0,4
1,-22,34,-21,16,14,4
7,-22,25,-21,16,26,4
46,-29,-47,28,8,0,4
42,-30,-43,30,8,0,4
36,-31,-37,33,8,0,4
29,-32,-31,37,16,0,4
22,-32,-25,41,16,0,4
15,-31,-17,45,16,0,4
8,-29,-10,49,16,0,4
1,-26,-5,53,16,0,4
-6,-22,-1,53,16,0,4
-13,-17,2,55,16,0,4
-20,-10,6,57,8,0,4
-26,-3,8,57,16,0,4
-30,4,13,56,8,0,4
-33,11,17,54,16,0,4
-35,18,23,51,16,0,4
-36,25,30,47,16,0,4
-36,32,34,44,16,0,4
-35,39,37,37,16,0,4
-34,45,38,28,16,0,4
-33,50,37,18,16,0,4
-31,54,34,7,8,0,4
-30,56,31,-5,58,114,4
-14,62,21,-83,6,0,4
-11,61,17,-93,16,0,4
-8,59,12,-100,16,0,4
-5,56,6,-105,16,0,4
-1,51,-1,-110,58,14,4
15,21,-33,-120,14,0,4
19,11,-43,-118,16,0,4
23,1,-50,-114,8,0,4
26,-9,-60,-108,16,0,4
28,-19,-69,-104,16,0,4
29,-29,-76,-96,16,0,4
29,-38,-82,-86,16,0,4
29,-46,-87,-74,16,0,4
29,-53,-90,-61,16,0,4
29,-59,-91,-47,16,0,4
29,-64,-90,-34,16,0,4
29,-68,-87,-21,16,0,4
29,-71,-84,-10,16,0,4
29,-73,-80,2,16,0,4
29,-74,-77,14,16,0,4
29,-74,-72,26,58,71,4
29,-68,-52,62,6,0,4
29,-64,-44,73,16,0,4
29,-59,-36,83,16,0,4
29,-53,-28,92,16,0,4
29,-46,-20,100,16,0,4
29,-38,-12,107,16,0,4
29,-29,-4,113,16,0,4
28,-19,4,118,16,0,4
26,-9,12,122,16,0,4
23,1,20,125,16,0,4
19,11,28,127,16,0,4
14,21,36,128,16,0,4
9,30,42,126,16,0,4
4,38,51,122,16,0,4
-1,45,57,116,16,0,4
-6,51,64,108,16,0,4
-11,56,69,100,16,0,4
-16,60,75,91,16,0,4
-21,63,81,81,16,0,4
-26,65,88,71,16,0,4
-31,66,91,59,16,0,4
-36,66,92,46,16,0,4
-41,65,93,34,16,0,4
-46,63,93,22,16,0,4
-51,60,92,10,16,0,4
-56,56,88,-2,16,0,4
-60,51,84,-14,16,0,4
-63,46,79,-26,16,0,4
-65,41,75,-38,16,0,4
-66,36,69,-50,16,0,4
-66,31,60,-62,16,0,4
-65,26,52,-73,16,0,4
-63,21,44,-83,16,0,4
-60,16,36,-92,16,0,4
-56,11,28,-100,16,0,4
-51,6,20,-107,16,0,4
-45,1,12,-113,16,0,4
-38,-4,4,-118,16,0,4
-30,-9,-4,-122,16,0,4
-21,-14,-12,-125,16,0,4
-11,-19,-20,-127,16,0,4
-1,-23,-30,-126,16,0,4
9,-26,-37,-123,16,0,4
19,-28,-45,-118,16,0,4
30,-30,-51,-111,58,94,4
64,-34,-78,-71,14,0,4
70,-34,-84,-59,8,0,4
75,-34,-89,-47,16,0,4
79,-34,-95,-37,16,0,4
82,-34,-99,-28,16,0,4
84,-34,-102,-16,16,0,4
85,-34,-102,-7,16,0,4
85,-34,-100,5,16,0,4
84,-34,-96,18,16,0,4
82,-34,-90,30,16,0,4
79,-34,-84,40,16,0,4
75,-34,-79,51,16,0,4
70,-34,-72,62,16,0,4
64,-34,-64,73,16,0,4
57,-34,-56,83,16,0,4
49,-34,-48,92,16,0,4
40,-34,-40,100,16,0,4
30,-34,-32,107,16,0,4
20,-33,-24,113,16,0,4
10,-31,-16,118,16,0,4
0,-28,-8,122,16,0,4
-10,-24,0,125,16,0,4
-20,-19,10,127,16,0,4
-29,-14,21,126,16,0,4
-37,-9,29,123,16,0,4
-44,-4,36,118,16,0,4
-50,1,42,113,16,0,4
-55,6,49,105,16,0,4
-59,11,54,99,16,0,4
-62,16,58,89,16,0,4
-64,21,63,79,16,0,4
-65,26,68,66,16,0,4
-65,31,72,56,16,0,4
-64,36,73,43,16,0,4
-62,41,72,31,16,0,4
-59,46,71,17,16,0,4
-55,51,67,4,16,0,4
-50,56,61,-9,16,0,4
-45,60,53,-22,16,0,4
-40,63,45,-35,16,0,4
-35,65,36,-48,16,0,4
-30,66,29,-60,16,0,4
-25,66,19,-71,16,0,4
-20,65,12,-79,16,0,4
-15,63,4,-87,16,0,4
-10,60,-4,-94,16,0,4
-5,56,-12,-100,16,0,4
0,51,-20,-105,16,0,4
5,45,-28,-107,16,0,4
10,38,-38,-107,16,0,4
15,30,-47,-105,16,0,4
20,21,-54,-101,16,0,4
25,11,-62,-95,16,0,4
29,1,-72,-87,16,0,4
32,-9,-79,-77,16,0,4
34,-19,-84,-66,16,0,4
35,-29,-87,-56,16,0,4
35,-39,-90,-48,16,0,4
35,-48,-92,-39,16,0,4
35,-56,-91,-28,16,0,4
35,-63,-88,-16,16,0,4
35,-69,-83,-3,16,0,4
35,-74,-78,11,16,0,4
35,-78,-72,24,16,0,4
35,-81,-67,37,16,0,4
35,-83,-60,50,16,0,4
35,-84,-52,61,16,0,4
35,-84,-44,72,16,0,4
35,-83,-36,82,16,0,4
35,-81,-28,91,16,0,4
35,-78,-20,99,16,0,4
35,-74,-12,106,16,0,4
35,-69,-4,112,16,0,4
35,-63,4,117,16,0,4
35,-56,12,121,16,0,4
35,-48,20,124,16,0,4
35,-39,28,126,16,0,4
36,-30,36,127,58,18,4
30,6,68,118,14,0,4
26,15,78,111,16,0,4
21,24,87,102,16,0,4
16,32,94,93,16,0,4
11,39,99,83,16,0,4
6,45,104,73,16,0,4
1,50,108,61,16,0,4
-4,54,109,50,16,0,4
-9,57,110,37,16,0,4
-14,59,110,25,16,0,4
-19,60,109,15,16,0,4
-24,60,107,4,16,0,4
-29,59,104,-7,16,0,4
-34,57,100,-18,16,0,4
-39,54,95,-29,16,0,4
-44,50,91,-40,16,0,4
-49,45,85,-51,16,0,4
-53,40,78,-62,16,0,4
-56,35,70,-73,16,0,4
-58,30,62,-83,16,0,4
-59,25,54,-92,16,0,4
-59,20,46,-100,16,0,4
-58,15,38,-107,16,0,4
-56,10,30,-113,16,0,4
-53,5,22,-118,16,0,4
-49,0,14,-122,16,0,4
-44,-5,6,-125,16,0,4
-38,-10,-2,-127,16,0,4
-31,-15,-10,-128,16,0,4
-23,-20,-18,-128,16,0,4
-14,-25,-24,-127,16,0,4
-5,-29,-33,-127,16,0,4
4,-32,-43,-123,16,0,4
13,-34,-50,-121,16,0,4
23,-36,-58,-117,58,94,4
60,-37,-84,-85,14,0,4
67,-37,-88,-72,16,0,4
73,-37,-90,-60,16,0,4
78,-37,-94,-48,16,0,4
82,-37,-94,-34,16,0,4
85,-37,-94,-21,16,0,4
87,-37,-93,-10,16,0,4
88,-37,-91,2,16,0,4
88,-37,-86,14,16,0,4
87,-37,-81,26,16,0,4
85,-37,-75,38,16,0,4
82,-37,-68,50,16,0,4
78,-37,-60,62,16,0,4
73,-37,-52,73,16,0,4
67,-37,-44,83,16,0,4
60,-37,-36,92,16,0,4
52,-37,-28,100,16,0,4
43,-37,-20,107,16,0,4
33,-37,-12,113,16,0,4
23,-36,-4,118,16,0,4
13,-34,4,122,16,0,4
3,-31,12,125,16,0,4
-7,-27,22,127,16,0,4
-17,-22,29,128,16,0,4
-27,-16,37,126,16,0,4
-36,-10,43,122,16,0,4
-44,-4,50,116,16,0,4
-52,1,55,108,58,68,4
-74,21,78,66,14,0,4
-77,26,82,54,16,0,4
-79,31,85,42,16,0,4
-80,36,85,32,16,0,4
-80,41,83,19,16,0,4
-46,-31,47,30,8,0,4
-43,-32,47,30,16,0,4
-39,-33,47,30,16,0,4
-33,-34,47,30,8,0,4
-26,-34,47,30,8,0,4
-19,-33,47,30,16,0,4
-13,-30,47,30,58,115,4
24,-6,47,30,14,0,4
30,0,47,30,16,0,4
35,6,47,30,16,0,4
39,12,47,30,16,0,4
42,18,47,30,16,0,4
44,24,47,30,16,0,4
45,30,47,30,58,173,4
41,61,47,30,4,0,4
41,65,47,30,16,0,4
41,68,47,30,16,0,4
42,70,47,30,8,0,4
43,72,47,30,8,0,4
44,73,47,30,16,0,4
45,74,47,30,8,0,4
47,73,47,30,58,132,4
55,59,47,30,14,0,4
57,53,47,30,16,0,4
59,47,47,30,8,0,4
59,42,47,30,58,163,4
49,22,47,30,14,14,4
44,17,47,30,16,14,4
38,12,47,30,16,0,4
31,6,47,30,8,0,4
24,-1,47,30,8,0,4
17,-9,47,30,8,0,4
10,-17,47,30,8,0,4
3,-23,47,30,8,0,4
-4,-28,47,30,16,0,4
-11,-32,47,30,16,0,4
-19,-36,47,30,58,109,4
-50,-43,47,30,14,0,4
-56,-44,47,30,16,0,4
-61,-45,47,30,16,0,4
-65,-46,47,30,16,0,4
-68,-47,47,30,16,0,4
-69,-47,47,30,8,0,4
-69,-47,47,30,16,0,4
-68,-47,47,30,16,0,4
-66,-47,47,30,16,0,4
-63,-47,47,30,16,0,4
-59,-47,47,30,16,0,4
-54,-47,47,30,16,0,4
-48,-47,47,30,16,0,4
-41,-47,47,30,16,0,4
-34,-46,47,30,16,0,4
-28,-45,47,30,58,100,4
-4,-31,47,30,14,0,4
3,-25,47,30,8,0,4
10,-18,47,30,16,0,4
17,-10,47,30,16,0,4
23,-2,47,30,16,0,4
28,6,47,30,16,5,4
32,14,47,30,58,138,4
37,30,47,30,54,153,4
38,63,47,30,8,0,4
38,68,47,30,8,0,4
38,72,47,30,16,0,4
38,75,47,30,16,0,4
39,77,47,30,8,0,4
40,79,47,30,8,0,4
41,80,47,30,16,0,4
42,81,47,30,8,0,4
43,82,47,30,8,0,4
44,83,47,30,8,0,4
45,83,47,30,16,0,4
47,81,47,30,58,124,4
66,56,47,30,14,0,4
69,49,47,30,16,14,4
71,42,47,30,16,0,4
72,35,47,30,16,5,4
72,28,47,30,16,17,4
71,21,47,30,16,0,4
69,14,47,30,16,1,4
66,7,47,30,16,10,4
62,0,47,30,16,0,4
57,-7,47,30,16,0,4
51,-14,47,30,16,0,4
44,-21,47,30,16,0,4
36,-28,47,30,16,0,4
27,-35,47,30,16,0,4
18,-41,47,30,16,0,4
9,-46,47,30,16,0,4
0,-50,47,30,16,0,4
-9,-53,47,30,16,0,4
-18,-55,47,30,16,0,4
-27,-56,47,30,16,0,4
-36,-56,47,30,16,0,4
-45,-55,47,30,16,0,4
-54,-53,47,30,16,0,4
-62,-51,47,30,16,0,4
-69,-49,47,30,16,0,4
-75,-47,47,30,16,0,4
-80,-45,47,30,16,0,4
-84,-43,47,30,16,0,4
-87,-41,47,30,16,0,4
-89,-38,47,30,8,0,4
-90,-35,47,30,16,0,4
-90,-32,47,30,16,0,4
-89,-28,47,30,8,0,4
-87,-24,47,30,16,0,4
-84,-20,47,30,16,0,4
-80,-16,47,30,16,0,4
-75,-12,47,30,16,0,4
-69,-8,47,30,16,0,4
-62,-4,47,30,16,0,4
-54,0,47,30,16,0,4
-45,4,47,30,16,0,4
-35,8,47,30,16,0,4
-24,12,47,30,16,0,4
-12,17,47,30,8,0,4
0,21,47,30,16,0,4
12,24,47,30,16,0,4
24,26,47,30,16,10,4
36,27,47,30,16,12,4
46,29,47,30,58,174,4
81,39,47,30,16,0,4
85,41,47,30,16,0,4
88,43,47,30,16,0,4
90,45,47,30,16,0,4
91,47,47,30,16,0,4
91,49,47,30,16,0,4
90,51,47,30,16,0,4
88,53,47,30,16,0,4
85,55,47,30,16,0,4
81,57,47,30,16,0,4
75,58,47,30,58,147,4
42,59,47,30,14,0,4
33,57,47,30,16,0,4
24,54,47,30,58,137,4
-3,39,47,30,6,0,4
-12,32,47,30,16,0,4
-21,24,47,30,16,0,4
-30,15,47,30,16,0,4
-38,6,47,30,16,0,4
-45,-3,47,30,16,0,4
-51,-12,47,30,16,0,4
-56,-21,47,30,16,0,4
-60,-30,47,30,16,0,4
-63,-39,47,30,16,0,4
-65,-48,47,30,16,0,4
-66,-57,47,30,16,0,4
-66,-66,47,30,16,0,4
-65,-74,47,30,16,0,4
-65,-82,47,30,58,63,4
-65,-104,47,30,14,0,4
-65,-107,47,30,16,0,4
-65,-109,47,30,16,0,4
-65,-110,47,30,16,0,4
-65,-110,47,30,16,0,4
-65,-109,47,30,16,0,4
-65,-107,47,30,16,0,4
-65,-104,47,30,16,0,4
-65,-100,47,30,16,0,4
-65,-95,47,30,16,0,4
-65,-89,47,30,16,0,4
-66,-83,47,30,58,62,4
-67,-50,47,30,14,0,4
-65,-41,47,30,16,0,4
-62,-32,47,30,16,0,4
-58,-23,47,30,16,0,4
-53,-14,47,30,16,0,4
-47,-5,47,30,16,0,4
-40,4,47,30,16,0,4
-32,13,47,30,16,0,4
-23,22,47,30,16,0,4
-14,30,47,30,58,114,4
22,52,47,30,14,8,4
31,55,47,30,16,0,4
40,57,47,30,16,0,4
49,58,47,30,16,15,4
58,58,47,30,16,0,4
66,57,47,30,16,0,4
72,55,47,30,58,150,4
86,47,47,30,14,0,4
87,45,47,30,16,0,4
87,43,47,30,16,0,4
86,41,47,30,16,0,4
84,39,47,30,16,0,4
81,37,47,30,16,0,4
77,35,47,30,16,3,4
72,33,47,30,16,13,4
65,30,47,30,58,157,4
37,20,47,30,54,153,4
47,-3,-47,3,16,0,4
45,-2,-47,3,8,0,4
42,0,-47,3,8,0,4
38,2,-47,3,16,0,4
34,4,-47,3,8,0,4
30,6,-47,3,8,0,4
25,9,-47,3,8,0,4
20,13,-47,3,8,0,4
14,17,-47,3,16,0,4
9,20,-47,3,8,0,4
5,22,-47,3,8,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-47,3,16,0,4
17,-15,-47,3,16,0,4
20,-11,-47,3,16,0,4
22,-7,-47,3,16,0,4
23,-3,-47,3,16,0,4
23,1,-47,3,16,0,4
22,5,-47,3,16,0,4
20,9,-47,3,16,0,4
17,13,-47,3,16,0,4
13,17,-47,3,16,0,4
9,20,-47,3,16,0,4
5,22,-47,3,16,0,4
1,23,-47,3,16,0,4
-3,23,-47,3,16,0,4
-7,22,-47,3,16,0,4
-11,20,-47,3,16,0,4
-15,17,-47,3,16,0,4
-19,13,-47,3,16,0,4
-22,9,-47,3,16,1,4
-24,5,-47,3,16,18,4
-25,1,-47,3,16,19,4
-25,-3,-47,3,16,1,4
-24,-7,-47,3,16,0,4
-22,-11,-47,3,16,0,4
-19,-15,-47,3,16,0,4
-15,-19,-47,3,16,0,4
-11,-22,-47,3,16,0,4
-7,-24,-47,3,16,0,4
-3,-25,-47,3,16,0,4
1,-25,-47,3,16,0,4
5,-24,-47,3,16,0,4
9,-22,-47,3,16,0,4
13,-19,-45,3,16,0,4
-46,47,47,-46,58,82,4
-18,35,37,-25,6,0,4
-13,30,35,-18,58,127,4
-27,46,26,-47,8,0,4
-28,42,28,-43,8,0,4
-30,37,31,-37,8,0,4
-32,31,35,-29,16,0,4
-34,25,39,-20,8,0,4
-35,19,41,-12,16,0,4
-35,13,42,-4,16,0,4
-34,7,42,4,16,0,4
-32,1,41,12,16,0,4
-29,-5,39,20,16,0,4
-25,-11,36,28,16,0,4
-20,-17,32,36,16,0,4
-14,-23,28,43,16,0,4
-8,-28,24,49,16,0,4
-2,-32,20,54,16,0,4
4,-35,16,58,16,0,4
10,-37,12,61,16,0,4
16,-38,8,63,16,0,4
22,-38,4,64,16,0,4
28,-37,0,64,16,0,4
34,-35,-4,63,16,0,4
40,-32,-8,61,16,0,4
45,-29,-12,58,16,0,4
49,-26,-16,54,16,0,4
52,-23,-20,49,16,0,4
54,-20,-24,43,16,0,4
55,-17,-28,36,16,0,4
55,-14,-32,28,16,0,4
54,-11,-35,20,16,0,4
52,-7,-37,12,8,0,4
49,-2,-38,4,8,0,4
45,3,-38,-4,16,0,4
40,8,-37,-12,16,0,4
34,13,-35,-20,16,0,4
28,18,-32,-28,8,0,4
21,23,-28,-36,16,0,4
14,27,-24,-43,16,0,4
8,30,-20,-49,8,0,4
3,32,-16,-54,8,0,4
-2,33,-12,-58,16,0,4
-6,33,-8,-61,8,0,4
-10,32,-4,-63,16,0,4
-14,30,0,-64,16,0,4
-18,27,4,-64,16,0,4
-22,23,8,-63,16,0,4
-26,18,12,-61,16,0,4
-29,13,16,-58,16,0,4
-31,8,20,-54,16,0,4
-32,3,24,-49,16,0,4
-32,-2,28,-43,16,0,4
-31,-7,32,-36,16,0,4
-29,-12,36,-28,16,0,4
-26,-17,39,-20,16,0,4
-22,-22,41,-12,16,0,4
-17,-26,42,-4,16,0,4
-12,-29,42,4,16,0,4
-7,-31,41,12,16,0,4
-2,-32,39,20,16,0,4
3,-32,36,28,16,0,4
8,-31,32,36,16,0,4
13,-29,28,43,16,0,4
18,-26,24,49,16,0,4
23,-22,20,54,16,0,4
27,-18,16,58,16,0,4
30,-14,12,61,16,0,4
32,-10,8,63,16,0,4
33,-6,4,64,16,0,4
33,-2,0,64,16,0,4
32,2,-4,63,16,0,4
30,6,-8,61,16,0,4
27,10,-12,58,16,0,4
23,14,-16,54,16,7,4
18,18,-20,49,16,0,4
-20,49,18,18,30,20,4
-24,43,12,21,30,0,4
6,23,-28,36,12,0,4
0,24,-32,28,16,5,4
-32,28,0,24,30,37,4
-18,21,-38,4,11,5,4
-24,18,-38,-4,16,0,4
-38,-4,-24,18,30,4,4
-29,15,-37,-12,12,0,4
-33,12,-35,-20,16,11,4
-36,9,-32,-28,16,2,4
-38,6,-28,-36,16,0,4
-28,-36,-38,6,30,7,4
-39,3,-24,-43,9,0,4
-39,0,-20,-49,16,0,4
-38,-3,-16,-54,16,0,4
-36,-6,-12,-58,16,0,4
-33,-9,-8,-61,16,0,4
-29,-12,-4,-63,16,0,4
-24,-15,0,-64,16,0,4
-18,-18,4,-64,16,0,4
-11,-20,8,-63,16,0,4
-4,-21,12,-61,16,0,4
3,-21,16,-58,16,0,4
16,-58,3,-21,30,0,4
10,-20,20,-54,16,0,4
20,-54,10,-20,30,5,4
17,-18,24,-49,11,0,4
24,-15,28,-43,16,8,4
28,-43,24,-15,30,38,4
39,-6,39,-20,10,17,4
42,-3,41,-12,16,30,4
44,0,42,-4,16,0,4
45,3,42,4,16,14,4
45,6,41,12,16,11,4
44,9,39,20,16,0,4
42,12,36,28,16,0,4
39,15,32,36,16,0,4
35,18,28,43,16,0,4
28,43,35,18,30,16,4
24,24,20,54,16,7,4
17,26,16,58,16,14,4
10,27,12,61,16,10,4
3,27,8,63,16,0,4
-4,26,4,64,16,0,4
4,64,-4,26,30,16,4
-18,21,-4,63,16,0,4
-25,17,-8,61,16,0,4
-31,13,-12,58,16,0,4
-36,9,-16,54,16,0,4
-40,5,-20,49,16,0,4
-43,1,-24,43,16,0,4
-45,-3,-28,36,16,0,4
-46,-7,-32,28,16,0,4
-32,28,-46,-7,30,0,4
-46,-11,-35,20,16,0,4
-35,20,-46,-11,30,0,4
-45,-15,-37,12,16,0,4
-43,-19,-38,4,16,6,4
-38,4,-43,-19,30,29,4
-36,-27,-37,-12,3,0,4
-31,-31,-35,-20,16,4,4
-25,-34,-32,-28,16,29,4
-32,-28,-25,-34,30,59,4
-1,-36,-16,-54,5,0,4
-16,-54,-1,-36,30,43,4
17,-27,-4,-63,5,0,4
-4,-63,17,-27,30,0,4
23,-22,0,-64,16,0,4
28,-17,4,-64,16,0,4
32,-12,8,-63,16,0,4
35,-7,12,-61,16,0,4
37,-2,16,-58,16,0,4
38,3,20,-54,16,0,4
38,8,24,-49,16,0,4
37,13,28,-43,16,0,4
35,18,32,-36,16,0,4
32,23,36,-28,16,0,4
28,28,39,-20,16,0,4
23,32,41,-12,16,0,4
18,35,42,-4,16,0,4
13,37,42,4,16,5,4
42,4,13,37,30,37,4
41,12,8,38,30,20,4
-7,35,32,36,7,0,4
32,36,-7,35,30,48,4
-27,17,16,58,16,2,4
-31,11,12,61,16,0,4
-34,5,8,63,16,0,4
-36,-1,4,64,16,0,4
-37,-7,0,64,16,0,4
-37,-13,-4,63,16,0,4
-36,-19,-8,61,16,0,4
-34,-25,-12,58,16,0,4
-31,-31,-16,54,16,0,4
-27,-36,-20,49,16,0,4
-23,-40,-24,43,16,0,4
-19,-43,-28,36,16,0,4
-15,-45,-32,28,16,0,4
-11,-46,-35,20,16,0,4
-7,-46,-37,12,16,0,4
-3,-45,-38,4,16,0,4
1,-43,-38,-4,16,10,4
5,-40,-37,-12,16,0,4
-37,-12,5,-40,30,0,4
9,-36,-35,-20,16,0,4
13,-31,-32,-28,16,0,4
17,-25,-28,-36,16,0,4
